Date,KO,PEP,Spread_Diff,Z,Signal
2024-06-13,59.846439361572266,153.1824951171875,-93.33605575561523,-0.19518201750660497,
2024-06-14,59.88951873779297,153.63270568847656,-93.7431869506836,-0.2254018636960334,
2024-06-17,59.95654296875,155.81790161132812,-95.86135864257812,-0.3826259317783292,
2024-06-18,59.96611404418945,156.1367950439453,-96.17068099975586,-0.4055857888713065,
2024-06-20,59.53525924682617,156.32437133789062,-96.78911209106445,-0.45148964660681634,
2024-06-21,60.10016632080078,156.88711547851562,-96.78694915771484,-0.4513291000460641,
2024-06-24,61.249122619628906,157.63739013671875,-96.38826751708984,-0.42173643310190234,
2024-06-25,61.12464904785156,156.9527587890625,-95.82810974121094,-0.3801579885269771,
2024-06-26,61.325721740722656,156.38064575195312,-95.05492401123047,-0.322767265047909,
2024-06-27,61.19167709350586,155.9304656982422,-94.73878860473633,-0.29930170044610716,
2024-06-28,60.9427375793457,154.68309020996094,-93.74035263061523,-0.22519148257674076,
2024-07-01,60.588470458984375,152.76983642578125,-92.18136596679688,-0.10947365558966692,
2024-07-02,60.4640007019043,153.41696166992188,-92.95296096801758,-0.16674630514310235,
2024-07-03,60.63634490966797,152.4978790283203,-91.86153411865234,-0.08573371776499218,
2024-07-05,61.04805374145508,154.17665100097656,-93.12859725952148,-0.17978313891762676,
2024-07-08,60.28208541870117,152.0476837158203,-91.76559829711914,-0.07861275576083263,
2024-07-09,60.023563385009766,151.8413543701172,-91.81779098510742,-0.08248682638554578,
2024-07-10,60.15761184692383,153.42636108398438,-93.26874923706055,-0.1901861030129316,
2024-07-11,60.4161262512207,153.7639923095703,-93.34786605834961,-0.1960586526954744,
2024-07-12,60.99060821533203,156.0430145263672,-95.05240631103516,-0.3225803854533826,
2024-07-15,60.71294021606445,153.67958068847656,-92.96664047241211,-0.16776168427336266,
2024-07-16,61.53636169433594,154.52365112304688,-92.98728942871094,-0.16929438009938022,
2024-07-17,62.436378479003906,159.33494567871094,-96.89856719970703,-0.45961409540340264,
2024-07-18,62.417236328125,159.7851104736328,-97.36787414550781,-0.4944490181249317,
2024-07-19,62.512977600097656,158.83786010742188,-96.32488250732422,-0.41703159773424897,
2024-07-22,62.01508712768555,157.24349975585938,-95.22841262817383,-0.3356446848652843,
